EmployeeID,EmployeeName,StoreID,Role,JoinDateID
1484,Employee_1484,13,Cashier,255
1485,Employee_1485,129,Sales Rep,2048
1486,Employee_1486,140,Manager,607
1487,Employee_1487,118,Manager,2225
1488,Employee_1488,75,Sales Rep,479
1489,Employee_1489,77,Sales Rep,2188
1490,Employee_1490,109,Sales Rep,859
1491,Employee_1491,173,Supervisor,587
1492,Employee_1492,35,Manager,211
1493,Employee_1493,12,Supervisor,291
1494,Employee_1494,69,Supervisor,47
1495,Employee_1495,189,Manager,617
1496,Employee_1496,179,Sales Rep,1880
1497,Employee_1497,12,Supervisor,1512
1498,Employee_1498,93,Cashier,1797
1499,Employee_1499,14,Supervisor,1338
1500,Employee_1500,181,Supervisor,942
1501,Employee_1501,60,Supervisor,1196
1502,Employee_1502,80,Sales Rep,1461
1503,Employee_1503,161,Cashier,1859
1504,Employee_1504,22,Supervisor,1278
1505,Employee_1505,194,Cashier,2157
1506,Employee_1506,82,Sales Rep,964
1507,Employee_1507,112,Cashier,1661
1508,Employee_1508,120,Supervisor,1343
1509,Employee_1509,88,Sales Rep,454
1510,Employee_1510,27,Supervisor,1561
1511,Employee_1511,117,Sales Rep,941
1512,Employee_1512,131,Manager,268
1513,Employee_1513,124,Manager,1419
1514,Employee_1514,2,Cashier,1857
1515,Employee_1515,86,Sales Rep,2370
1516,Employee_1516,82,Supervisor,290
1517,Employee_1517,19,Supervisor,1858
1518,Employee_1518,48,Supervisor,268
1519,Employee_1519,94,Sales Rep,716
1520,Employee_1520,186,Sales Rep,1874
1521,Employee_1521,200,Manager,1298
1522,Employee_1522,12,Sales Rep,1228
1523,Employee_1523,156,Supervisor,1346
1524,Employee_1524,169,Manager,2402
1525,Employee_1525,34,Supervisor,2084
1526,Employee_1526,31,Sales Rep,1489
1527,Employee_1527,164,Cashier,2056
1528,Employee_1528,89,Cashier,2555
1529,Employee_1529,145,Cashier,1418
1530,Employee_1530,104,Cashier,1576
1531,Employee_1531,78,Supervisor,241
1532,Employee_1532,53,Supervisor,110
1533,Employee_1533,114,Sales Rep,1782
1534,Employee_1534,178,Cashier,2323
1535,Employee_1535,69,Supervisor,1049
1536,Employee_1536,75,Supervisor,598
1537,Employee_1537,125,Sales Rep,1509
1538,Employee_1538,196,Supervisor,247
1539,Employee_1539,28,Manager,2056
1540,Employee_1540,28,Cashier,372
1541,Employee_1541,186,Sales Rep,325
1542,Employee_1542,138,Cashier,2190
1543,Employee_1543,6,Supervisor,551
1544,Employee_1544,114,Manager,311
1545,Employee_1545,66,Sales Rep,406
1546,Employee_1546,47,Supervisor,1925
1547,Employee_1547,39,Cashier,2448
1548,Employee_1548,110,Supervisor,989
1549,Employee_1549,182,Manager,840
1550,Employee_1550,127,Manager,1002
1551,Employee_1551,44,Supervisor,183
1552,Employee_1552,96,Cashier,1835
1553,Employee_1553,21,Cashier,326
1554,Employee_1554,40,Cashier,1518
1555,Employee_1555,192,Cashier,1985
1556,Employee_1556,146,Supervisor,524
1557,Employee_1557,167,Cashier,113
1558,Employee_1558,20,Supervisor,2169
1559,Employee_1559,50,Sales Rep,143
1560,Employee_1560,200,Cashier,1286
1561,Employee_1561,148,Cashier,2438
1562,Employee_1562,104,Manager,162
1563,Employee_1563,160,Sales Rep,2414
1564,Employee_1564,42,Cashier,2156
1565,Employee_1565,85,Supervisor,1383
1566,Employee_1566,95,Supervisor,34
1567,Employee_1567,46,Cashier,2466
1568,Employee_1568,15,Supervisor,1008
1569,Employee_1569,34,Manager,554
1570,Employee_1570,196,Cashier,952
1571,Employee_1571,186,Supervisor,2535
1572,Employee_1572,17,Manager,1421
1573,Employee_1573,91,Supervisor,311
1574,Employee_1574,27,Manager,2257
1575,Employee_1575,174,Cashier,459
1576,Employee_1576,133,Supervisor,2508
1577,Employee_1577,175,Supervisor,325
1578,Employee_1578,141,Supervisor,1731
1579,Employee_1579,179,Manager,1023
1580,Employee_1580,187,Supervisor,179
1581,Employee_1581,165,Manager,528
1582,Employee_1582,13,Supervisor,423
1583,Employee_1583,175,Manager,1603
1584,Employee_1584,82,Manager,1520
1585,Employee_1585,19,Cashier,2464
1586,Employee_1586,55,Supervisor,1005
1587,Employee_1587,82,Sales Rep,2153
1588,Employee_1588,40,Cashier,1876
1589,Employee_1589,64,Sales Rep,258
1590,Employee_1590,123,Sales Rep,247
1591,Employee_1591,101,Cashier,1038
1592,Employee_1592,13,Manager,1744
1593,Employee_1593,199,Sales Rep,392
1594,Employee_1594,182,Manager,552
1595,Employee_1595,142,Supervisor,1579
1596,Employee_1596,42,Supervisor,1075
1597,Employee_1597,194,Manager,1716
1598,Employee_1598,70,Manager,1051
1599,Employee_1599,22,Sales Rep,2271
1600,Employee_1600,93,Cashier,2359
1601,Employee_1601,88,Cashier,878
1602,Employee_1602,117,Manager,1382
1603,Employee_1603,80,Cashier,2516
1604,Employee_1604,137,Manager,141
1605,Employee_1605,155,Sales Rep,1404
1606,Employee_1606,31,Cashier,266
1607,Employee_1607,190,Supervisor,676
1608,Employee_1608,71,Sales Rep,2119
1609,Employee_1609,64,Cashier,1578
1610,Employee_1610,75,Manager,905
1611,Employee_1611,176,Sales Rep,1596
1612,Employee_1612,152,Cashier,171
1613,Employee_1613,7,Sales Rep,851
1614,Employee_1614,185,Supervisor,1069
1615,Employee_1615,59,Manager,2245
1616,Employee_1616,144,Supervisor,1863
1617,Employee_1617,115,Manager,1320
1618,Employee_1618,20,Cashier,375
1619,Employee_1619,190,Sales Rep,2240
1620,Employee_1620,61,Supervisor,2433
1621,Employee_1621,193,Cashier,1759
1622,Employee_1622,150,Supervisor,2339
1623,Employee_1623,79,Sales Rep,2468
1624,Employee_1624,143,Manager,956
1625,Employee_1625,49,Sales Rep,1357
1626,Employee_1626,125,Supervisor,1108
1627,Employee_1627,173,Manager,1404
1628,Employee_1628,64,Cashier,1266
1629,Employee_1629,25,Manager,131
1630,Employee_1630,191,Sales Rep,1758
1631,Employee_1631,113,Manager,320
1632,Employee_1632,173,Supervisor,1830
1633,Employee_1633,146,Supervisor,236
1634,Employee_1634,122,Manager,2222
1635,Employee_1635,22,Sales Rep,716
1636,Employee_1636,2,Cashier,2286
1637,Employee_1637,35,Manager,2316
1638,Employee_1638,190,Sales Rep,1769
1639,Employee_1639,177,Cashier,1203
1640,Employee_1640,182,Manager,686
1641,Employee_1641,171,Cashier,1239
1642,Employee_1642,7,Supervisor,1959
1643,Employee_1643,67,Sales Rep,1946
1644,Employee_1644,110,Manager,909
1645,Employee_1645,197,Sales Rep,146
1646,Employee_1646,83,Cashier,2038
1647,Employee_1647,72,Cashier,604
1648,Employee_1648,167,Sales Rep,891
1649,Employee_1649,184,Manager,529
1650,Employee_1650,146,Manager,2260
1651,Employee_1651,43,Supervisor,1228
1652,Employee_1652,8,Sales Rep,1147
1653,Employee_1653,141,Manager,422
1654,Employee_1654,131,Manager,937
1655,Employee_1655,168,Supervisor,139
1656,Employee_1656,119,Cashier,1393
1657,Employee_1657,173,Supervisor,415
1658,Employee_1658,91,Cashier,1515
1659,Employee_1659,34,Sales Rep,1576
1660,Employee_1660,32,Sales Rep,74
1661,Employee_1661,169,Supervisor,1875
1662,Employee_1662,133,Sales Rep,338
1663,Employee_1663,107,Manager,183
1664,Employee_1664,37,Supervisor,1119
1665,Employee_1665,171,Supervisor,386
1666,Employee_1666,78,Sales Rep,2012
1667,Employee_1667,121,Manager,2113
1668,Employee_1668,68,Cashier,1246
1669,Employee_1669,4,Sales Rep,783
1670,Employee_1670,142,Cashier,786
1671,Employee_1671,122,Supervisor,1738
1672,Employee_1672,120,Supervisor,1431
1673,Employee_1673,93,Cashier,1590
1674,Employee_1674,88,Manager,1502
1675,Employee_1675,70,Supervisor,2053
1676,Employee_1676,190,Supervisor,2239
1677,Employee_1677,114,Supervisor,1794
1678,Employee_1678,65,Manager,641
1679,Employee_1679,38,Cashier,193
1680,Employee_1680,131,Sales Rep,721
1681,Employee_1681,27,Cashier,231
1682,Employee_1682,100,Supervisor,417
1683,Employee_1683,85,Cashier,59
1684,Employee_1684,9,Supervisor,2468
1685,Employee_1685,16,Supervisor,1100
1686,Employee_1686,89,Manager,2371
1687,Employee_1687,165,Supervisor,1811
1688,Employee_1688,72,Supervisor,1359
1689,Employee_1689,59,Cashier,727
1690,Employee_1690,116,Manager,654
1691,Employee_1691,76,Supervisor,1782
1692,Employee_1692,124,Manager,1791
1693,Employee_1693,122,Cashier,531
1694,Employee_1694,192,Supervisor,269
1695,Employee_1695,108,Manager,2378
1696,Employee_1696,98,Supervisor,740
1697,Employee_1697,107,Supervisor,940
1698,Employee_1698,194,Manager,1833
1699,Employee_1699,55,Sales Rep,321
1700,Employee_1700,193,Cashier,708
1701,Employee_1701,127,Supervisor,293
1702,Employee_1702,173,Supervisor,2321
1703,Employee_1703,46,Manager,1065
1704,Employee_1704,64,Cashier,1219
1705,Employee_1705,184,Supervisor,263
1706,Employee_1706,79,Supervisor,600
1707,Employee_1707,138,Manager,833
1708,Employee_1708,98,Manager,2092
1709,Employee_1709,121,Sales Rep,2496
1710,Employee_1710,198,Cashier,1483
1711,Employee_1711,57,Cashier,2238
1712,Employee_1712,85,Supervisor,1975
1713,Employee_1713,155,Sales Rep,1050
1714,Employee_1714,188,Supervisor,534
1715,Employee_1715,136,Cashier,2091
1716,Employee_1716,178,Manager,1650
1717,Employee_1717,1,Sales Rep,1558
1718,Employee_1718,139,Supervisor,2525
1719,Employee_1719,179,Supervisor,158
1720,Employee_1720,74,Cashier,2098
1721,Employee_1721,46,Sales Rep,764
1722,Employee_1722,82,Manager,216
1723,Employee_1723,191,Supervisor,692
1724,Employee_1724,184,Supervisor,212
1725,Employee_1725,171,Manager,1366
1726,Employee_1726,106,Sales Rep,2227
1727,Employee_1727,155,Supervisor,1112
1728,Employee_1728,137,Supervisor,255
1729,Employee_1729,183,Supervisor,2037
1730,Employee_1730,60,Cashier,1170
1731,Employee_1731,91,Cashier,563
1732,Employee_1732,76,Supervisor,2342
1733,Employee_1733,11,Sales Rep,1806
1734,Employee_1734,193,Manager,1144
1735,Employee_1735,114,Manager,1121
1736,Employee_1736,105,Manager,963
1737,Employee_1737,92,Cashier,1131
1738,Employee_1738,95,Manager,1486
1739,Employee_1739,126,Sales Rep,1567
1740,Employee_1740,66,Cashier,2448
1741,Employee_1741,152,Supervisor,192
1742,Employee_1742,50,Manager,566
1743,Employee_1743,152,Cashier,2126
1744,Employee_1744,171,Sales Rep,1735
1745,Employee_1745,195,Sales Rep,1987
1746,Employee_1746,23,Cashier,1496
1747,Employee_1747,116,Manager,24
1748,Employee_1748,41,Sales Rep,250
1749,Employee_1749,134,Supervisor,197
1750,Employee_1750,130,Sales Rep,12
1751,Employee_1751,171,Supervisor,1529
1752,Employee_1752,58,Cashier,1698
1753,Employee_1753,73,Sales Rep,1761
1754,Employee_1754,168,Sales Rep,1538
1755,Employee_1755,142,Manager,1724
1756,Employee_1756,147,Cashier,1336
1757,Employee_1757,190,Sales Rep,1828
1758,Employee_1758,69,Cashier,2249
1759,Employee_1759,108,Manager,667
1760,Employee_1760,120,Sales Rep,224
1761,Employee_1761,120,Sales Rep,2414
1762,Employee_1762,128,Supervisor,2498
1763,Employee_1763,51,Supervisor,2449
1764,Employee_1764,29,Sales Rep,1556
1765,Employee_1765,123,Supervisor,1406
1766,Employee_1766,73,Cashier,58
1767,Employee_1767,145,Supervisor,1836
1768,Employee_1768,33,Sales Rep,684
1769,Employee_1769,137,Manager,996
1770,Employee_1770,117,Cashier,2479
1771,Employee_1771,131,Cashier,264
1772,Employee_1772,179,Manager,224
1773,Employee_1773,95,Sales Rep,1532
1774,Employee_1774,54,Sales Rep,1874
1775,Employee_1775,115,Manager,1493
1776,Employee_1776,33,Sales Rep,1723
1777,Employee_1777,20,Supervisor,1618
1778,Employee_1778,93,Supervisor,386
1779,Employee_1779,15,Supervisor,605
1780,Employee_1780,21,Sales Rep,2013
1781,Employee_1781,150,Sales Rep,2154
1782,Employee_1782,82,Manager,2015
1783,Employee_1783,130,Supervisor,54
1784,Employee_1784,30,Cashier,2316
1785,Employee_1785,31,Sales Rep,737
1786,Employee_1786,77,Supervisor,794
1787,Employee_1787,5,Supervisor,482
1788,Employee_1788,14,Manager,4
1789,Employee_1789,36,Supervisor,1351
1790,Employee_1790,24,Cashier,1339
1791,Employee_1791,54,Cashier,1169
1792,Employee_1792,50,Sales Rep,412
1793,Employee_1793,33,Sales Rep,211
1794,Employee_1794,162,Manager,1943
1795,Employee_1795,128,Manager,2013
1796,Employee_1796,56,Cashier,622
1797,Employee_1797,160,Sales Rep,2046
1798,Employee_1798,32,Sales Rep,2341
1799,Employee_1799,141,Cashier,1438
1800,Employee_1800,114,Manager,2166
1801,Employee_1801,173,Cashier,475
1802,Employee_1802,177,Cashier,1151
1803,Employee_1803,76,Sales Rep,779
1804,Employee_1804,65,Cashier,316
1805,Employee_1805,169,Manager,2026
1806,Employee_1806,39,Manager,1321
1807,Employee_1807,149,Sales Rep,1851
1808,Employee_1808,86,Sales Rep,1698
1809,Employee_1809,15,Supervisor,1422
1810,Employee_1810,25,Supervisor,2263
1811,Employee_1811,73,Sales Rep,2240
1812,Employee_1812,195,Sales Rep,245
1813,Employee_1813,21,Supervisor,675
1814,Employee_1814,29,Sales Rep,1563
1815,Employee_1815,98,Manager,1768
1816,Employee_1816,94,Sales Rep,2373
1817,Employee_1817,150,Supervisor,878
1818,Employee_1818,181,Manager,1695
1819,Employee_1819,6,Sales Rep,1181
1820,Employee_1820,186,Manager,749
1821,Employee_1821,16,Sales Rep,1788
1822,Employee_1822,124,Manager,1794
1823,Employee_1823,11,Manager,746
1824,Employee_1824,179,Sales Rep,1331
1825,Employee_1825,120,Sales Rep,2491
1826,Employee_1826,80,Supervisor,2029
1827,Employee_1827,105,Supervisor,1076
1828,Employee_1828,119,Supervisor,2534
1829,Employee_1829,116,Supervisor,2480
1830,Employee_1830,141,Supervisor,2325
1831,Employee_1831,5,Manager,2054
1832,Employee_1832,88,Sales Rep,16
1833,Employee_1833,165,Manager,467
1834,Employee_1834,136,Supervisor,1315
1835,Employee_1835,7,Supervisor,1990
1836,Employee_1836,126,Sales Rep,513
1837,Employee_1837,122,Sales Rep,809
1838,Employee_1838,94,Manager,1963
1839,Employee_1839,134,Sales Rep,2157
1840,Employee_1840,118,Manager,274
1841,Employee_1841,29,Manager,462
1842,Employee_1842,106,Cashier,107
1843,Employee_1843,196,Supervisor,1195
1844,Employee_1844,128,Cashier,395
1845,Employee_1845,108,Manager,2430
1846,Employee_1846,41,Manager,1366
1847,Employee_1847,109,Sales Rep,586
1848,Employee_1848,194,Sales Rep,1112
1849,Employee_1849,129,Sales Rep,1715
1850,Employee_1850,106,Supervisor,1975
1851,Employee_1851,97,Supervisor,538
1852,Employee_1852,156,Cashier,192
1853,Employee_1853,107,Manager,737
1854,Employee_1854,79,Manager,2211
1855,Employee_1855,136,Cashier,2169
1856,Employee_1856,168,Cashier,899
1857,Employee_1857,115,Supervisor,2016
1858,Employee_1858,59,Sales Rep,1726
1859,Employee_1859,3,Manager,917
1860,Employee_1860,106,Sales Rep,364
1861,Employee_1861,177,Sales Rep,892
1862,Employee_1862,29,Manager,1690
1863,Employee_1863,43,Cashier,2186
1864,Employee_1864,166,Cashier,2542
1865,Employee_1865,110,Supervisor,1594
1866,Employee_1866,70,Supervisor,919
1867,Employee_1867,179,Cashier,2108
1868,Employee_1868,74,Cashier,2001
1869,Employee_1869,111,Manager,183
1870,Employee_1870,93,Cashier,2266
1871,Employee_1871,1,Sales Rep,2071
1872,Employee_1872,75,Manager,974
1873,Employee_1873,62,Manager,1772
1874,Employee_1874,88,Manager,1429
1875,Employee_1875,75,Supervisor,2096
1876,Employee_1876,143,Sales Rep,122
1877,Employee_1877,172,Supervisor,14
1878,Employee_1878,70,Supervisor,178
1879,Employee_1879,68,Manager,2209
1880,Employee_1880,58,Manager,1304
1881,Employee_1881,4,Supervisor,2492
1882,Employee_1882,65,Supervisor,1205
1883,Employee_1883,46,Manager,988
1884,Employee_1884,105,Manager,2321
1885,Employee_1885,26,Sales Rep,167
1886,Employee_1886,31,Cashier,1314
1887,Employee_1887,2,Sales Rep,201
1888,Employee_1888,127,Sales Rep,828
1889,Employee_1889,63,Supervisor,1259
1890,Employee_1890,133,Cashier,656
1891,Employee_1891,150,Supervisor,1238
1892,Employee_1892,179,Cashier,833
1893,Employee_1893,47,Manager,2321
1894,Employee_1894,163,Cashier,727
1895,Employee_1895,53,Manager,541
1896,Employee_1896,159,Manager,2342
1897,Employee_1897,116,Supervisor,662
1898,Employee_1898,12,Sales Rep,126
1899,Employee_1899,148,Cashier,1875
1900,Employee_1900,137,Sales Rep,1053
1901,Employee_1901,182,Manager,1939
1902,Employee_1902,171,Supervisor,1815
1903,Employee_1903,137,Supervisor,346
1904,Employee_1904,3,Sales Rep,244
1905,Employee_1905,149,Manager,1822
1906,Employee_1906,38,Supervisor,1171
1907,Employee_1907,10,Sales Rep,1535
1908,Employee_1908,51,Cashier,1490
1909,Employee_1909,172,Cashier,794
1910,Employee_1910,16,Manager,1173
1911,Employee_1911,28,Manager,182
1912,Employee_1912,70,Manager,2385
1913,Employee_1913,84,Cashier,340
1914,Employee_1914,146,Sales Rep,2434
1915,Employee_1915,68,Sales Rep,997
1916,Employee_1916,11,Supervisor,487
1917,Employee_1917,5,Supervisor,1773
1918,Employee_1918,66,Supervisor,1900
1919,Employee_1919,165,Supervisor,775
1920,Employee_1920,63,Sales Rep,369
1921,Employee_1921,162,Sales Rep,43
1922,Employee_1922,85,Manager,2037
1923,Employee_1923,147,Sales Rep,2124
1924,Employee_1924,193,Sales Rep,341
1925,Employee_1925,192,Manager,941
1926,Employee_1926,22,Sales Rep,255
1927,Employee_1927,5,Manager,1857
1928,Employee_1928,54,Manager,960
1929,Employee_1929,92,Cashier,2148
1930,Employee_1930,160,Cashier,87
1931,Employee_1931,53,Supervisor,1778
1932,Employee_1932,188,Supervisor,1536
1933,Employee_1933,141,Supervisor,902
1934,Employee_1934,69,Sales Rep,630
1935,Employee_1935,63,Manager,892
1936,Employee_1936,146,Cashier,234
1937,Employee_1937,49,Sales Rep,1581
1938,Employee_1938,61,Cashier,1545
1939,Employee_1939,95,Sales Rep,2505
1940,Employee_1940,50,Sales Rep,1706
1941,Employee_1941,2,Cashier,992
1942,Employee_1942,168,Manager,155
1943,Employee_1943,119,Supervisor,1257
1944,Employee_1944,69,Sales Rep,1123
1945,Employee_1945,199,Manager,581
1946,Employee_1946,149,Supervisor,314
1947,Employee_1947,23,Manager,942
1948,Employee_1948,175,Cashier,2160
1949,Employee_1949,86,Cashier,239
1950,Employee_1950,126,Manager,117
1951,Employee_1951,98,Cashier,367
1952,Employee_1952,118,Sales Rep,2322
1953,Employee_1953,113,Cashier,555
1954,Employee_1954,195,Cashier,890
1955,Employee_1955,55,Sales Rep,657
1956,Employee_1956,36,Cashier,1138
1957,Employee_1957,145,Sales Rep,1323
1958,Employee_1958,90,Manager,2466
1959,Employee_1959,122,Cashier,1521
1960,Employee_1960,137,Manager,1537
1961,Employee_1961,45,Manager,192
1962,Employee_1962,111,Manager,2402
1963,Employee_1963,37,Manager,1583
1964,Employee_1964,154,Supervisor,108
1965,Employee_1965,177,Manager,1093
1966,Employee_1966,72,Cashier,2187
1967,Employee_1967,200,Manager,519
1968,Employee_1968,147,Sales Rep,1692
1969,Employee_1969,198,Sales Rep,1845
1970,Employee_1970,107,Sales Rep,101
1971,Employee_1971,169,Sales Rep,805
1972,Employee_1972,105,Sales Rep,2189
1973,Employee_1973,87,Sales Rep,2301
1974,Employee_1974,63,Manager,2396
1975,Employee_1975,145,Manager,1063
1976,Employee_1976,136,Cashier,614
1977,Employee_1977,128,Supervisor,553
1978,Employee_1978,85,Cashier,883
1979,Employee_1979,161,Supervisor,749
1980,Employee_1980,129,Cashier,1658
1981,Employee_1981,167,Cashier,901
1982,Employee_1982,9,Manager,475
1983,Employee_1983,139,Supervisor,798
1984,Employee_1984,92,Cashier,2293
1985,Employee_1985,182,Supervisor,1765
1986,Employee_1986,54,Sales Rep,361
1987,Employee_1987,113,Supervisor,1397
1988,Employee_1988,71,Supervisor,284
1989,Employee_1989,169,Sales Rep,1782
1990,Employee_1990,130,Cashier,1163
1991,Employee_1991,10,Sales Rep,2136
1992,Employee_1992,90,Sales Rep,1250
1993,Employee_1993,85,Manager,1715
1994,Employee_1994,156,Sales Rep,884
1995,Employee_1995,2,Cashier,515
1996,Employee_1996,154,Manager,719
1997,Employee_1997,107,Supervisor,405
1998,Employee_1998,108,Supervisor,1967
1999,Employee_1999,59,Sales Rep,2179
2000,Employee_2000,197,Cashier,2522
2001,Employee_2001,33,Cashier,2447
2002,Employee_2002,182,Supervisor,2391
2003,Employee_2003,179,Supervisor,78
2004,Employee_2004,118,Cashier,1022
2005,Employee_2005,106,Supervisor,2381
2006,Employee_2006,105,Cashier,723
2007,Employee_2007,85,Cashier,2421
2008,Employee_2008,108,Cashier,160
2009,Employee_2009,95,Cashier,307
2010,Employee_2010,186,Manager,223
2011,Employee_2011,34,Manager,429
2012,Employee_2012,29,Sales Rep,1433
2013,Employee_2013,172,Cashier,2181
2014,Employee_2014,166,Cashier,956
2015,Employee_2015,128,Cashier,2506
2016,Employee_2016,180,Manager,77
2017,Employee_2017,118,Supervisor,2231
2018,Employee_2018,52,Sales Rep,1410
2019,Employee_2019,16,Supervisor,929
2020,Employee_2020,189,Cashier,1575
2021,Employee_2021,89,Manager,2112
2022,Employee_2022,131,Cashier,1138
2023,Employee_2023,88,Supervisor,1891
2024,Employee_2024,188,Supervisor,2486
2025,Employee_2025,196,Supervisor,1794
2026,Employee_2026,136,Manager,142
2027,Employee_2027,90,Supervisor,2358
2028,Employee_2028,34,Supervisor,1390
2029,Employee_2029,14,Sales Rep,1061
2030,Employee_2030,172,Supervisor,448
2031,Employee_2031,59,Sales Rep,1772
2032,Employee_2032,140,Sales Rep,1261
2033,Employee_2033,77,Manager,427
2034,Employee_2034,52,Manager,89
2035,Employee_2035,118,Cashier,2278
2036,Employee_2036,186,Supervisor,2503
2037,Employee_2037,40,Manager,1579
2038,Employee_2038,42,Cashier,10
2039,Employee_2039,56,Manager,53
2040,Employee_2040,134,Supervisor,1527
2041,Employee_2041,197,Sales Rep,1962
2042,Employee_2042,109,Sales Rep,727
2043,Employee_2043,159,Manager,2346
2044,Employee_2044,199,Cashier,2164
2045,Employee_2045,18,Sales Rep,2342
2046,Employee_2046,93,Sales Rep,1013
2047,Employee_2047,171,Sales Rep,73
2048,Employee_2048,152,Supervisor,1199
2049,Employee_2049,142,Sales Rep,1713
2050,Employee_2050,44,Supervisor,803
2051,Employee_2051,64,Cashier,1052
2052,Employee_2052,36,Sales Rep,1139
2053,Employee_2053,103,Manager,2292
2054,Employee_2054,20,Supervisor,1535
2055,Employee_2055,3,Sales Rep,55
2056,Employee_2056,169,Sales Rep,433
2057,Employee_2057,109,Sales Rep,671
2058,Employee_2058,130,Cashier,73
2059,Employee_2059,166,Sales Rep,1627
2060,Employee_2060,1,Cashier,1017
2061,Employee_2061,16,Sales Rep,989
2062,Employee_2062,35,Sales Rep,1025
2063,Employee_2063,134,Supervisor,2540
2064,Employee_2064,178,Manager,2448
2065,Employee_2065,81,Sales Rep,1470
2066,Employee_2066,99,Sales Rep,494
2067,Employee_2067,108,Manager,2051
2068,Employee_2068,174,Cashier,1399
2069,Employee_2069,83,Manager,429
2070,Employee_2070,71,Sales Rep,1111
2071,Employee_2071,156,Supervisor,211
2072,Employee_2072,44,Manager,866
2073,Employee_2073,95,Sales Rep,1393
2074,Employee_2074,105,Supervisor,178
2075,Employee_2075,71,Cashier,2000
2076,Employee_2076,147,Sales Rep,186
2077,Employee_2077,15,Cashier,2530
2078,Employee_2078,200,Cashier,2272
2079,Employee_2079,56,Sales Rep,1586
2080,Employee_2080,58,Cashier,1947
2081,Employee_2081,43,Supervisor,552
2082,Employee_2082,160,Supervisor,2022
2083,Employee_2083,163,Manager,2083
2084,Employee_2084,104,Supervisor,1742
2085,Employee_2085,83,Manager,1140
2086,Employee_2086,163,Cashier,705
2087,Employee_2087,5,Supervisor,284
2088,Employee_2088,197,Sales Rep,1687
2089,Employee_2089,193,Manager,720
2090,Employee_2090,48,Cashier,512
2091,Employee_2091,155,Supervisor,1661
2092,Employee_2092,13,Supervisor,624
2093,Employee_2093,184,Manager,786
2094,Employee_2094,82,Sales Rep,553
2095,Employee_2095,36,Cashier,733
2096,Employee_2096,123,Cashier,1782
2097,Employee_2097,106,Supervisor,1321
2098,Employee_2098,55,Supervisor,140
2099,Employee_2099,49,Supervisor,2116
2100,Employee_2100,100,Manager,1821
2101,Employee_2101,184,Sales Rep,1234
2102,Employee_2102,85,Cashier,1838
2103,Employee_2103,99,Supervisor,796
2104,Employee_2104,86,Cashier,2130
2105,Employee_2105,170,Manager,519
2106,Employee_2106,155,Supervisor,1300
2107,Employee_2107,130,Supervisor,194
2108,Employee_2108,22,Manager,912
2109,Employee_2109,78,Sales Rep,1875
2110,Employee_2110,198,Sales Rep,1947
2111,Employee_2111,7,Cashier,400
2112,Employee_2112,32,Cashier,1544
2113,Employee_2113,135,Sales Rep,2382
2114,Employee_2114,111,Sales Rep,1477
2115,Employee_2115,109,Cashier,999
2116,Employee_2116,138,Cashier,910
2117,Employee_2117,43,Manager,1322
2118,Employee_2118,132,Supervisor,1085
2119,Employee_2119,87,Manager,2287
2120,Employee_2120,101,Supervisor,2085
2121,Employee_2121,190,Sales Rep,2420
2122,Employee_2122,53,Cashier,1070
2123,Employee_2123,99,Sales Rep,1042
2124,Employee_2124,57,Sales Rep,2184
2125,Employee_2125,94,Sales Rep,1475
2126,Employee_2126,161,Cashier,138
2127,Employee_2127,120,Manager,139
2128,Employee_2128,129,Manager,301
2129,Employee_2129,193,Supervisor,629
2130,Employee_2130,138,Cashier,1851
2131,Employee_2131,105,Cashier,1020
2132,Employee_2132,166,Supervisor,763
2133,Employee_2133,138,Supervisor,1398
2134,Employee_2134,132,Cashier,646
2135,Employee_2135,134,Supervisor,1083
2136,Employee_2136,38,Supervisor,916
2137,Employee_2137,76,Supervisor,1554
2138,Employee_2138,100,Manager,332
2139,Employee_2139,181,Sales Rep,1798
2140,Employee_2140,123,Cashier,1075
2141,Employee_2141,70,Manager,1100
2142,Employee_2142,85,Cashier,1314
2143,Employee_2143,129,Cashier,365
2144,Employee_2144,76,Sales Rep,2152
2145,Employee_2145,119,Sales Rep,2348
2146,Employee_2146,78,Cashier,865
2147,Employee_2147,22,Sales Rep,215
2148,Employee_2148,102,Sales Rep,1357
2149,Employee_2149,143,Sales Rep,249
2150,Employee_2150,40,Cashier,676
2151,Employee_2151,64,Cashier,1930
2152,Employee_2152,68,Cashier,6
2153,Employee_2153,97,Manager,719
2154,Employee_2154,198,Cashier,180
2155,Employee_2155,195,Sales Rep,1734
2156,Employee_2156,130,Cashier,1755
2157,Employee_2157,153,Cashier,2152
2158,Employee_2158,113,Cashier,1327
2159,Employee_2159,187,Cashier,1193
2160,Employee_2160,132,Supervisor,580
2161,Employee_2161,76,Supervisor,334
2162,Employee_2162,31,Manager,1011
2163,Employee_2163,178,Manager,1066
2164,Employee_2164,175,Manager,578
2165,Employee_2165,130,Manager,1713
2166,Employee_2166,186,Manager,1438
2167,Employee_2167,199,Supervisor,72
2168,Employee_2168,39,Cashier,517
2169,Employee_2169,157,Supervisor,1191
2170,Employee_2170,117,Sales Rep,956
2171,Employee_2171,23,Cashier,1997
2172,Employee_2172,140,Cashier,824
2173,Employee_2173,140,Cashier,1793
2174,Employee_2174,170,Sales Rep,738
2175,Employee_2175,64,Supervisor,1887
2176,Employee_2176,77,Sales Rep,2255
