PromoID,ProductID,StoreID,StartDateID,EndDateID,DiscountPercent
8556,477,159,1940,490,5.94
8557,76,4,2476,1077,19.61
8558,264,175,796,2384,32.88
8559,367,91,158,1608,11.94
8560,157,41,1878,2341,19.76
8561,271,82,1083,413,36.46
8562,350,109,1417,918,21.94
8563,272,94,1085,215,30.39
8564,185,52,181,564,35.67
8565,370,152,1780,531,9.97
8566,323,49,2389,152,9.29
8567,121,23,288,1346,15.2
8568,228,64,459,1640,18.05
8569,442,195,1679,1336,18.7
8570,90,173,1678,892,10.83
8571,353,194,881,991,14.85
8572,440,123,574,573,6.31
8573,65,190,2380,463,6.03
8574,57,179,1376,1761,7.56
8575,419,27,1364,1553,38.62
8576,31,65,2474,50,38.54
8577,98,36,181,2488,36.35
8578,74,53,1439,1123,6.16
8579,301,27,156,1994,24.36
8580,334,69,612,2346,33.21
8581,446,78,1777,2003,13.74
8582,106,70,2088,1733,12.02
8583,473,54,703,1124,19.18
8584,321,161,267,638,11.56
8585,225,159,14,2062,30.33
8586,365,35,997,2526,21.05
8587,377,120,2205,140,15.3
8588,227,183,1869,2384,39.73
8589,221,132,751,936,6.11
8590,389,35,423,309,17.83
8591,67,94,1532,2173,22.8
8592,251,147,639,186,12.98
8593,69,173,129,2303,20.94
8594,287,118,778,853,21.64
8595,80,199,1555,718,19.69
8596,60,145,1268,1855,18.04
8597,28,15,189,1494,28.72
8598,324,185,173,95,18.01
8599,132,153,148,1432,32.72
8600,372,196,187,416,33.1
8601,270,197,2030,1025,16.42
8602,209,171,969,23,19.62
8603,174,5,1249,715,6.53
8604,110,7,1302,2478,37.39
8605,381,100,668,1491,39.32
8606,352,198,1052,984,39.29
8607,445,148,1675,220,33.19
8608,362,11,1228,1283,17.34
8609,407,66,1549,1926,19.95
8610,93,52,153,145,27.55
8611,102,32,209,471,18.17
8612,135,100,508,293,20.34
8613,70,186,359,162,11.83
8614,329,87,2444,415,23.52
8615,305,110,107,1575,28.16
8616,187,29,1504,521,5.85
8617,197,168,2147,284,38.35
8618,30,139,2226,1636,22.69
8619,248,58,174,1466,34.49
8620,468,89,700,2435,8.2
8621,486,166,1584,683,20.48
8622,335,163,2000,1700,35.06
8623,485,7,476,226,29.3
8624,82,74,455,1104,33.25
8625,424,37,302,2463,9.81
8626,479,110,1450,946,31.63
8627,228,49,639,1908,7.2
8628,230,40,694,1776,34.13
8629,153,169,1006,591,29.72
8630,243,161,1924,869,28.23
8631,200,137,2051,1319,10.14
8632,50,133,195,2418,38.8
8633,353,56,688,1697,8.09
8634,246,49,656,1657,15.62
8635,140,87,939,1431,15.95
8636,309,51,1880,1057,26.28
8637,124,15,2145,1826,15.04
8638,122,148,540,162,16.5
8639,446,139,145,2274,23.88
8640,306,121,706,2080,17.62
8641,89,37,2548,2410,30.16
8642,267,184,302,1380,27.79
8643,421,18,1300,325,33.41
8644,97,19,1169,2467,16.15
8645,236,128,454,59,33.52
8646,104,160,1245,396,30.53
8647,168,19,2412,253,29.9
8648,335,27,1490,856,39.4
8649,350,77,29,1014,12.06
8650,478,46,1195,238,18.99
8651,307,115,628,590,13.46
8652,386,87,1888,15,15.25
8653,456,13,1054,567,8.89
8654,348,168,604,2302,36.7
8655,59,94,860,1901,8.52
8656,262,59,2304,13,11.86
8657,235,185,893,989,20.9
8658,201,56,2232,2136,39.07
8659,293,44,720,1227,27.05
8660,301,37,8,1358,24.84
8661,83,161,1293,1324,30.84
8662,198,4,850,247,11.92
8663,275,32,1334,2519,30.28
8664,298,3,297,648,37.72
8665,456,122,306,1630,25.69
8666,165,66,2034,2507,36.12
8667,238,105,42,2141,14.09
8668,7,34,1945,630,27.31
8669,286,133,47,1188,29.01
8670,500,17,1935,24,22.5
8671,321,200,2464,2050,33.16
8672,484,136,1120,217,28.62
8673,319,46,1129,1991,39.18
8674,180,194,2123,1260,17.91
8675,486,64,958,1412,34.11
8676,63,91,256,1043,32.93
8677,433,180,1562,989,18.81
8678,232,114,1041,162,17.0
8679,375,173,2106,12,34.63
8680,436,162,1965,946,30.99
8681,399,86,1302,208,24.58
8682,46,15,357,587,9.23
8683,339,20,892,1536,31.77
8684,477,38,11,250,10.49
8685,387,123,487,594,37.65
8686,476,28,1925,2436,32.64
8687,104,164,1471,2327,24.72
8688,179,78,2177,662,16.25
8689,482,23,1642,754,37.72
8690,177,173,1699,2249,38.23
8691,145,155,1928,1538,6.04
8692,279,124,2312,264,29.94
8693,153,167,450,1107,28.49
8694,72,48,1688,254,6.32
8695,228,153,2241,763,31.98
8696,91,169,604,965,20.59
8697,97,35,1443,2039,25.38
8698,415,61,52,1568,19.51
8699,449,169,1844,1761,14.17
8700,374,61,182,1501,33.05
8701,196,32,1827,1484,22.05
8702,470,78,1910,1739,17.99
8703,206,30,538,1962,39.5
8704,70,168,1471,616,35.37
8705,443,17,1282,1520,13.98
8706,411,10,882,240,34.97
8707,441,61,1554,2536,7.53
8708,102,135,1246,550,36.76
8709,351,168,2092,368,33.4
8710,33,186,1267,1268,30.15
8711,332,143,620,1445,24.94
8712,129,15,1054,231,24.1
8713,136,78,2396,992,36.81
8714,2,120,2298,2255,18.97
8715,405,39,718,378,5.52
8716,41,123,559,481,26.46
8717,172,148,95,1125,26.87
8718,87,47,1268,529,15.99
8719,267,135,2523,358,15.2
8720,22,78,158,2311,14.64
8721,495,79,1024,1814,17.35
8722,49,109,795,766,18.57
8723,260,143,2030,1334,24.41
8724,152,85,568,274,37.42
8725,252,76,67,410,12.18
8726,41,51,45,1610,31.43
8727,168,35,682,515,20.37
8728,427,189,308,918,30.78
8729,80,168,108,1809,21.93
8730,216,125,1321,1176,33.4
8731,426,29,968,1350,33.59
8732,235,193,2123,2464,20.85
8733,136,21,185,1439,39.09
8734,489,34,2428,1434,19.12
8735,91,141,2115,2238,27.11
8736,121,174,685,590,14.31
8737,180,130,2491,1127,11.27
8738,436,43,512,1613,12.24
8739,305,187,787,1902,11.7
8740,152,100,1680,634,37.43
8741,454,112,712,1796,34.82
8742,215,90,2223,1021,11.77
8743,114,17,1967,777,23.74
8744,181,140,229,900,22.89
8745,26,98,154,2088,36.29
8746,453,98,192,2167,29.99
8747,445,164,669,724,14.75
8748,349,84,1101,1412,21.26
8749,63,168,1492,1221,13.01
8750,23,171,358,1351,37.36
8751,418,139,439,2035,14.22
8752,72,153,684,1442,30.43
8753,431,100,968,637,26.43
8754,279,190,778,592,24.23
8755,440,184,1933,291,36.06
8756,471,43,1941,1329,32.88
8757,465,10,2068,1218,26.89
8758,211,175,1752,1202,39.67
8759,346,47,1182,9,38.57
8760,365,87,1612,2349,22.92
8761,450,143,199,2348,21.81
8762,319,28,1802,445,22.25
8763,126,19,135,152,10.75
8764,273,11,2431,254,36.04
8765,392,20,1266,1447,38.55
8766,198,20,64,2508,33.68
8767,467,126,2017,660,38.86
8768,356,142,382,1394,30.42
8769,179,34,2238,1168,27.19
8770,83,145,1612,2236,36.7
8771,213,120,1027,421,28.47
8772,329,67,1260,1834,21.34
8773,261,90,881,233,22.7
8774,136,59,570,1476,36.6
8775,203,92,2214,1636,5.15
8776,283,65,333,677,28.86
8777,429,198,535,1327,19.45
8778,267,198,228,257,32.41
8779,44,92,207,1827,15.63
8780,426,72,1675,1189,36.61
8781,341,126,806,2506,25.2
8782,381,129,1297,934,23.1
8783,43,175,1660,688,26.92
8784,313,117,2023,792,16.32
8785,251,94,2276,1318,18.95
8786,283,31,1414,1788,24.97
8787,295,130,241,620,10.5
8788,215,80,806,800,23.34
8789,20,44,1854,2366,6.44
8790,404,161,2334,1757,24.02
8791,356,111,1957,2057,11.12
8792,19,61,1100,2008,30.48
8793,442,4,972,529,30.98
8794,206,54,1594,2454,25.03
8795,450,11,2160,602,32.72
8796,458,102,2285,563,22.13
8797,370,152,654,922,29.23
8798,243,18,433,800,20.37
8799,172,198,2398,131,13.31
8800,166,170,920,759,38.12
8801,150,121,2022,1505,14.21
8802,98,1,2367,2444,21.59
8803,34,122,2356,1861,20.0
8804,104,53,2191,2063,33.19
8805,93,116,2176,1385,18.52
8806,88,39,1121,2339,32.81
8807,334,146,808,1025,11.6
8808,334,27,29,2238,26.34
8809,199,159,500,1186,34.15
8810,27,65,127,1485,7.59
8811,446,153,1454,1208,24.87
8812,229,40,2077,1095,27.83
8813,77,199,276,1397,35.92
8814,454,148,1813,2416,18.47
8815,356,97,2358,1732,5.96
8816,83,133,64,33,8.45
8817,167,41,1870,22,30.07
8818,379,54,1419,1902,19.59
8819,122,21,623,1237,36.7
8820,335,122,2035,1357,12.06
8821,89,176,1062,2197,31.04
8822,132,195,963,2099,26.86
8823,298,144,2320,457,12.31
8824,414,138,293,1376,28.8
8825,54,97,1625,1148,17.36
8826,451,170,216,1914,26.38
8827,454,159,1952,1769,9.59
8828,7,174,20,2326,27.52
8829,288,58,1559,2381,9.6
8830,35,37,2532,1176,5.55
8831,380,74,844,2552,30.27
8832,384,110,78,1046,10.87
8833,483,93,2077,425,6.98
8834,30,63,839,2377,34.57
8835,58,134,241,543,25.1
8836,23,102,2106,1084,30.05
8837,350,38,2291,1254,9.84
8838,436,106,44,697,17.78
8839,177,109,1553,1120,36.75
8840,85,120,729,1401,25.51
8841,125,124,766,1719,19.54
8842,220,86,626,1223,25.0
8843,385,104,1404,388,11.6
8844,236,180,2208,76,17.73
8845,200,158,865,277,28.88
8846,390,150,96,2256,9.47
8847,407,132,284,380,9.1
8848,103,154,2113,2511,27.94
8849,15,53,2468,552,5.89
8850,443,124,928,580,35.77
8851,439,77,2551,1375,32.97
8852,122,54,620,2046,20.59
8853,271,10,2261,457,26.96
8854,361,38,7,2162,27.86
8855,282,12,2,2522,15.86
8856,398,48,1615,1440,29.32
8857,323,169,847,839,9.87
8858,75,178,1931,548,32.44
8859,75,61,2252,1255,21.78
8860,240,137,2393,2250,18.7
8861,201,114,750,2509,5.81
8862,351,73,1445,142,8.75
8863,459,170,1378,2294,26.01
8864,353,142,1728,1327,29.52
8865,222,37,873,2053,11.08
8866,274,3,2077,843,27.38
8867,234,138,424,1128,9.42
8868,181,100,928,1802,11.79
8869,228,40,448,2390,37.25
8870,379,127,394,409,22.62
8871,220,137,35,1069,14.29
8872,7,21,5,874,36.62
8873,287,69,1903,1186,6.75
8874,214,146,1908,364,26.22
8875,216,61,2537,1528,27.08
8876,238,95,441,2345,37.08
8877,383,1,1358,1586,26.73
8878,87,107,865,2277,21.61
8879,169,43,1568,1811,17.06
8880,49,34,1016,2298,20.04
8881,265,130,728,1789,27.5
8882,355,39,660,234,7.36
8883,435,121,1251,2166,9.16
8884,80,199,410,1788,26.27
8885,278,48,406,2028,6.54
8886,240,25,2015,727,24.06
8887,341,34,1750,1725,27.02
8888,233,4,1292,473,19.35
8889,348,11,2158,1441,18.95
8890,193,65,2121,194,28.45
8891,327,76,1123,1492,35.2
8892,105,151,231,899,10.35
8893,292,191,291,2239,28.87
8894,390,195,1813,1641,9.4
8895,414,168,931,16,10.95
8896,115,42,17,2075,14.4
8897,305,135,1631,363,37.61
8898,15,76,706,201,33.63
8899,114,14,1878,1224,17.62
8900,6,105,90,165,33.55
8901,376,198,121,663,29.02
8902,498,192,1457,1008,11.1
8903,275,9,70,1156,12.35
8904,159,21,1690,1618,12.78
8905,325,118,269,2107,33.83
8906,394,138,8,2534,6.36
8907,290,84,2198,98,17.9
8908,91,79,16,1263,29.66
8909,303,68,2526,1276,12.92
8910,396,44,2403,2250,34.36
8911,388,89,2528,689,17.37
8912,15,51,2030,2012,5.24
8913,23,172,2248,2263,6.18
8914,239,138,790,1153,39.35
8915,321,1,754,2072,24.05
8916,172,2,750,2202,15.27
8917,11,139,441,1592,9.15
8918,153,59,2204,1430,28.39
8919,14,62,2333,555,12.98
8920,415,157,2450,2189,29.56
8921,56,158,33,507,21.74
8922,60,90,746,830,15.33
8923,381,114,2424,1107,25.12
8924,495,90,1886,854,19.81
8925,267,169,1148,488,16.8
8926,474,138,1588,1745,18.06
8927,313,114,969,1667,9.12
8928,10,31,770,66,26.72
8929,285,136,2529,744,17.77
8930,145,80,2168,1443,5.82
8931,34,94,182,972,16.5
8932,483,199,1669,283,14.09
8933,114,3,1048,2524,35.69
8934,404,55,1744,1479,35.91
8935,119,88,1092,1323,23.24
8936,370,184,2383,1090,13.21
8937,438,119,1515,1243,10.24
8938,49,82,991,1241,19.27
8939,138,126,1566,1277,34.17
8940,471,88,1889,1018,5.74
8941,263,103,2109,1107,31.07
8942,154,116,655,554,8.15
8943,32,60,537,1231,33.9
8944,53,7,2063,552,24.68
8945,258,13,1228,2073,33.77
8946,262,112,172,1487,19.43
8947,60,115,128,2312,37.54
8948,396,180,2519,1940,33.99
8949,313,152,2495,1464,28.12
8950,214,155,1289,1965,37.69
8951,197,45,216,1161,9.26
8952,440,97,963,653,12.99
8953,59,87,1725,1972,39.66
8954,61,129,481,2082,33.13
8955,354,178,2400,1417,18.31
8956,367,73,2332,1595,39.4
8957,369,98,2154,1104,11.94
8958,138,50,62,542,14.5
8959,380,44,548,2495,29.3
8960,342,125,1784,221,21.89
8961,147,142,709,1139,37.01
8962,200,176,1983,1240,6.19
8963,167,129,623,1794,20.19
8964,110,183,895,193,15.12
8965,187,73,376,485,29.14
8966,474,79,2181,266,7.89
8967,8,132,1150,149,24.49
8968,458,196,883,1233,20.28
8969,419,115,502,2314,23.14
8970,455,17,2108,1020,25.21
8971,469,55,850,161,15.27
8972,40,84,1344,16,24.38
8973,120,28,2156,1274,16.18
8974,233,93,958,548,20.44
8975,425,179,573,14,13.18
8976,216,188,1664,556,27.73
8977,406,184,1858,273,26.45
8978,458,93,1191,450,23.58
8979,336,32,2141,1035,25.61
8980,372,108,1398,2192,18.26
8981,355,184,540,2136,38.21
8982,74,42,1182,1635,12.93
8983,83,159,432,704,7.94
8984,315,102,939,2416,20.1
8985,123,2,1819,227,39.91
8986,75,88,1230,2303,26.6
8987,191,134,1493,1059,17.2
8988,222,160,1975,1944,18.99
8989,409,123,1165,370,30.57
8990,469,148,1124,1342,26.19
8991,233,137,2332,2262,29.8
8992,92,149,2307,572,26.38
8993,336,74,1258,1485,24.6
8994,272,27,1513,81,36.99
8995,12,68,287,1267,24.02
8996,219,132,1781,1396,6.16
8997,282,69,2053,1313,29.81
8998,16,121,1752,507,31.85
8999,282,177,2159,1055,36.59
9000,372,189,228,1411,22.14
9001,233,43,2315,2399,31.47
9002,438,183,566,501,9.48
9003,321,115,1028,542,20.14
9004,292,191,1987,2074,13.68
9005,98,30,905,1886,21.15
9006,428,127,578,147,6.61
9007,242,37,343,371,13.21
9008,466,158,779,73,18.74
9009,329,5,380,110,14.78
9010,265,26,2508,745,6.29
9011,161,3,1961,306,33.09
9012,356,198,846,642,24.81
9013,499,54,1028,1718,35.03
9014,221,158,1308,2028,37.08
9015,377,57,1492,2328,8.15
9016,379,162,1336,579,32.54
9017,4,55,2527,1014,20.82
9018,269,105,1594,1598,13.18
9019,77,136,1641,2110,38.75
9020,494,45,1990,1174,15.65
9021,156,110,2236,1262,34.63
9022,471,22,1386,2020,14.64
9023,130,2,2134,2519,35.93
9024,395,85,2485,1578,31.17
9025,337,57,239,1495,27.57
9026,274,17,255,564,25.04
9027,385,28,241,1574,28.5
9028,325,126,1658,1451,17.17
9029,329,82,894,1158,8.92
9030,464,75,1834,935,8.85
9031,302,107,331,385,22.38
9032,240,70,1954,162,32.52
9033,490,88,2159,953,34.13
9034,323,164,584,1689,6.85
9035,171,115,1855,719,37.55
9036,16,94,1283,664,39.24
9037,125,101,884,555,13.21
9038,54,28,446,2223,29.02
9039,242,59,2077,1505,23.87
9040,37,98,582,254,18.96
9041,64,116,499,1210,37.41
9042,137,2,1588,497,7.35
9043,374,194,1637,270,10.48
9044,438,64,828,1788,26.22
9045,229,52,1379,1277,26.01
9046,230,143,1482,453,28.58
9047,12,32,1261,396,26.39
9048,141,54,1435,1759,23.15
9049,27,18,1257,551,20.3
9050,227,50,543,303,26.22
9051,364,197,826,1303,15.23
9052,355,14,688,131,32.29
9053,499,173,44,617,6.87
9054,319,6,1693,2352,29.21
9055,249,48,1419,302,12.05
9056,493,90,1956,1901,9.34
9057,260,115,1976,707,33.45
9058,146,63,64,1606,21.51
9059,33,49,473,1412,38.45
9060,494,106,1024,704,22.43
9061,177,190,1737,1338,18.12
9062,432,129,1269,2381,33.37
9063,321,79,1984,1538,24.52
9064,478,161,985,504,32.24
9065,208,86,1539,1430,12.76
9066,488,194,370,1251,27.95
9067,237,32,713,1067,34.12
9068,353,188,2176,786,39.66
9069,23,99,1529,33,9.4
9070,314,55,2432,548,26.88
9071,10,194,1239,1321,13.38
9072,88,97,315,1396,30.48
9073,424,112,2184,1499,34.79
9074,415,74,947,1822,18.12
9075,326,135,446,935,6.18
9076,391,176,1963,267,23.22
9077,206,68,1825,2117,13.9
9078,318,53,1271,1955,6.85
9079,398,48,1678,2299,20.24
9080,108,68,1043,940,25.01
9081,19,134,578,1706,11.84
9082,367,66,2241,2132,26.82
9083,363,85,2354,576,20.54
9084,109,76,728,1758,28.36
9085,490,157,1727,1924,10.28
9086,304,117,1667,158,28.34
9087,163,115,410,1888,33.82
9088,300,155,297,1016,39.88
9089,276,17,1053,172,24.47
9090,287,194,1417,998,39.73
9091,100,16,2241,190,33.26
9092,187,53,1172,962,7.89
9093,368,42,227,635,19.74
9094,134,96,2250,2155,28.46
9095,46,54,985,1614,36.72
9096,225,16,318,981,16.08
9097,290,64,1225,2036,8.09
9098,469,50,1967,1383,18.95
9099,477,117,953,1199,15.58
9100,47,139,601,1586,13.32
9101,456,122,348,2045,24.51
9102,34,94,1957,489,10.38
9103,93,50,1785,2067,22.41
9104,447,29,2271,1494,25.02
9105,101,168,510,433,35.63
9106,213,125,2491,1658,15.04
9107,210,116,146,2229,25.65
9108,347,61,1916,1406,8.68
9109,398,113,1536,471,20.93
9110,302,4,2220,773,17.31
9111,135,144,491,1859,35.2
9112,390,41,453,2280,10.05
9113,363,23,73,2177,36.51
9114,446,106,1922,1999,8.19
9115,497,168,174,401,11.31
9116,81,191,1836,2056,6.72
9117,356,163,945,354,36.63
9118,129,71,2506,1980,36.6
9119,447,51,1022,1025,11.29
9120,362,5,1276,1655,16.08
9121,65,117,455,1347,31.91
9122,102,99,119,876,22.19
9123,55,5,1310,1955,33.37
9124,149,131,727,421,37.82
9125,135,84,1248,138,8.67
9126,18,42,1757,96,18.84
9127,435,132,171,540,10.92
9128,298,138,2242,682,14.57
9129,138,22,124,729,5.35
9130,117,141,1199,260,6.13
9131,460,63,2093,2201,22.49
9132,16,158,2461,125,19.97
9133,365,66,1987,2225,19.45
9134,331,25,1877,770,16.52
9135,401,178,1037,2058,37.18
9136,256,93,326,1985,23.7
9137,461,36,625,2121,12.77
9138,251,148,1491,159,30.72
9139,398,195,36,2043,14.73
9140,205,87,1272,1059,33.54
9141,215,70,1464,550,16.95
9142,51,124,846,625,7.71
9143,436,173,1317,1262,38.37
9144,346,26,1296,1243,8.32
9145,404,24,575,1369,12.26
9146,277,29,2264,626,29.17
9147,128,84,1541,2383,29.75
9148,264,107,593,1075,34.42
9149,419,5,1138,214,18.72
9150,384,24,1713,1827,16.1
9151,18,185,358,1164,9.72
9152,171,196,775,880,20.3
9153,255,52,1581,1424,25.8
9154,120,36,1500,1581,17.0
9155,439,46,1788,2060,31.09
9156,59,90,2299,2282,11.49
9157,105,92,2479,2004,36.29
9158,38,7,1612,418,16.63
9159,442,106,2309,1300,6.95
9160,140,51,1972,2223,6.88
9161,19,68,966,879,23.31
9162,109,161,534,2496,29.13
9163,267,98,254,118,20.37
9164,277,3,2132,1448,9.34
9165,116,61,219,1345,36.31
9166,471,26,1385,559,16.76
9167,407,160,1584,487,39.58
9168,169,74,2548,1840,36.48
9169,321,8,1879,57,5.52
9170,154,129,1503,58,27.56
9171,383,185,1026,2078,12.82
9172,268,97,1493,1391,20.95
9173,235,70,886,432,28.69
9174,479,168,492,1992,17.99
9175,40,49,1684,1086,22.25
9176,398,199,1451,1705,28.52
9177,90,111,1047,1460,39.89
9178,249,66,2486,333,12.11
9179,374,160,2217,2300,38.61
9180,58,27,1135,275,10.51
9181,252,159,15,1695,37.1
9182,208,121,1623,2025,9.72
9183,116,169,1465,1511,12.25
9184,181,71,2183,51,17.19
9185,9,114,2331,564,9.65
9186,298,101,2401,1963,37.11
9187,67,99,2242,1456,8.17
9188,42,134,67,549,39.91
9189,263,83,1782,50,8.15
9190,487,33,88,1924,13.66
9191,65,155,1941,1246,21.78
9192,164,197,1765,2417,19.49
9193,171,142,2529,1723,12.39
9194,238,141,1303,886,30.28
9195,165,69,1760,1443,5.15
9196,319,163,15,1320,23.62
9197,89,114,759,813,20.4
9198,155,124,2446,1277,7.04
9199,249,34,2125,1869,13.07
9200,376,25,522,2126,34.8
9201,309,117,592,230,15.4
9202,383,75,899,2368,28.05
9203,387,4,61,1100,37.5
9204,68,132,1916,1954,10.25
9205,69,17,289,1335,27.97
9206,148,4,1652,2155,19.88
9207,304,50,2069,390,5.86
9208,197,63,2282,1174,26.03
9209,166,189,330,1562,5.93
9210,489,43,798,590,6.87
9211,463,104,129,2478,30.16
9212,182,74,1327,1003,29.29
9213,15,178,868,1302,39.88
9214,481,62,922,1645,25.72
9215,263,5,1871,581,23.09
9216,219,66,146,1097,38.51
9217,215,184,2166,2206,38.85
9218,432,38,595,389,30.81
9219,395,133,2485,637,19.77
9220,294,187,43,104,38.25
9221,120,140,1983,2462,10.46
9222,207,175,1246,1669,36.13
9223,435,131,1553,1058,25.75
9224,385,172,1412,1846,16.82
9225,334,127,604,1667,5.8
9226,381,95,1861,454,39.57
9227,375,178,2018,1120,7.94
9228,305,197,1972,442,34.73
9229,289,12,2057,1322,8.08
9230,413,57,1777,191,12.26
9231,333,115,1451,619,30.41
9232,25,156,682,486,11.48
9233,426,139,290,108,37.06
9234,18,182,1492,719,32.53
9235,22,61,1515,869,14.89
9236,471,113,1369,1427,36.41
9237,304,103,1761,1012,9.21
9238,159,157,1644,94,16.95
9239,174,187,1256,2082,16.03
9240,278,169,1165,2230,11.08
9241,92,11,650,1435,32.87
9242,198,1,2250,615,21.19
9243,409,119,1605,1548,19.15
9244,90,161,1391,1540,10.88
9245,22,92,1071,898,15.35
9246,167,166,2041,1724,17.71
9247,141,25,1909,2208,24.89
9248,400,11,802,393,10.04
9249,132,59,506,2103,5.4
9250,102,66,476,110,7.44
9251,371,167,874,706,19.06
9252,353,130,1532,1327,21.69
9253,21,73,1079,2199,33.29
9254,115,111,302,2414,5.02
9255,16,158,2117,1933,32.39
9256,195,62,2156,1948,26.64
9257,174,33,2352,1686,18.08
9258,327,4,2450,144,15.33
9259,460,157,1926,190,7.83
9260,156,86,653,2534,35.05
9261,380,175,2534,2283,32.89
9262,443,150,2257,1468,32.93
9263,37,145,1456,1801,34.52
9264,274,82,939,1648,12.86
9265,468,169,1554,2441,20.83
9266,386,59,627,1931,31.95
9267,475,22,606,2048,9.12
9268,312,148,31,450,30.43
9269,103,185,144,2343,28.29
9270,349,39,1911,856,20.03
9271,188,42,1946,1906,17.09
9272,140,15,213,2278,34.16
9273,400,171,2127,2430,20.04
9274,10,70,1410,1638,6.07
9275,179,186,124,1359,28.42
9276,117,116,194,2375,38.82
9277,15,102,407,1615,38.11
9278,167,107,2544,1282,27.99
9279,81,134,480,396,10.23
9280,343,65,1241,2245,7.4
9281,319,185,9,2320,6.31
9282,451,72,355,706,38.28
9283,264,192,302,1607,5.18
9284,221,79,1685,478,20.94
9285,490,107,1112,753,31.6
9286,385,32,2295,2384,35.05
9287,446,83,2,1374,17.94
9288,80,192,778,1187,30.66
9289,134,141,1340,1583,38.21
9290,290,44,2224,2187,22.94
9291,294,50,229,334,27.72
9292,19,93,1415,1916,33.31
9293,175,188,1920,1901,27.18
9294,33,179,325,2289,33.7
9295,225,40,1634,1154,38.06
9296,251,167,2354,1163,26.19
9297,23,119,1934,815,11.6
9298,372,68,439,1083,24.61
9299,443,181,246,1154,31.07
9300,245,160,1259,557,24.28
9301,154,101,1043,1094,15.92
9302,384,141,2284,622,7.07
9303,39,101,939,510,36.17
9304,324,195,1660,211,32.08
9305,55,193,2284,474,38.55
9306,151,193,1087,1439,35.58
9307,375,51,2423,272,35.96
9308,372,185,1554,1396,13.67
9309,77,89,645,494,11.21
9310,120,167,1692,1823,5.31
9311,26,68,1314,1281,36.13
9312,438,145,1794,1199,7.12
9313,139,87,1127,1790,8.24
9314,59,3,716,1479,36.15
9315,109,74,2487,728,39.24
9316,441,62,915,811,26.14
9317,157,99,87,786,15.4
9318,269,25,350,1427,16.42
9319,431,194,44,689,19.28
9320,61,180,1025,1697,14.84
9321,448,108,655,1364,23.27
9322,296,10,1139,1468,5.06
9323,357,192,558,722,15.18
9324,411,139,2463,2030,14.01
9325,440,51,1841,915,36.5
9326,180,107,522,422,30.16
9327,111,132,127,1913,5.12
9328,4,46,875,2201,37.85
9329,484,99,1020,1944,35.86
9330,259,102,938,373,14.13
9331,305,55,2309,924,22.0
9332,273,129,1685,2165,25.34
9333,235,51,2456,1427,6.96
9334,160,128,2510,785,11.25
9335,334,9,2063,1485,39.0
9336,405,53,2188,2331,39.66
9337,335,78,436,1381,33.91
9338,308,43,800,793,32.68
9339,137,143,1975,163,17.18
9340,285,172,937,1708,39.74
9341,420,59,1256,1377,14.46
9342,78,34,839,1662,30.41
9343,254,148,2038,1045,9.94
9344,387,55,900,1520,8.35
9345,449,23,217,2504,31.04
9346,170,171,1644,756,31.08
9347,84,30,1730,288,12.07
9348,202,96,2525,1063,20.06
9349,225,186,1932,678,14.28
9350,274,157,654,2347,29.65
9351,381,140,1855,737,19.86
9352,407,84,1041,2521,9.44
9353,414,76,1673,893,20.27
9354,43,145,2542,2179,25.76
9355,454,130,787,2458,26.72
9356,116,152,783,1240,14.61
9357,481,190,496,2199,20.09
9358,32,197,2287,575,25.78
9359,169,149,1978,56,8.89
9360,210,155,187,2394,32.37
9361,102,8,1091,664,6.93
9362,128,110,103,2130,16.06
9363,235,144,2389,2097,21.71
9364,114,169,693,1911,17.96
9365,254,75,390,1382,20.38
9366,65,5,1885,304,39.41
9367,386,7,2429,2107,6.89
9368,57,87,137,2398,24.28
9369,469,168,1868,1790,22.94
9370,30,139,293,2240,24.93
9371,467,102,2245,2095,22.93
9372,472,96,473,2549,33.82
9373,227,17,1617,394,13.53
9374,450,98,1537,272,24.88
9375,29,183,1639,214,38.12
9376,448,88,1439,2275,27.4
9377,436,13,554,1088,28.49
9378,396,124,2273,99,25.62
9379,317,128,131,2124,26.89
9380,393,93,1362,1245,30.2
9381,186,134,2077,2085,5.39
9382,443,149,2503,1582,35.33
9383,306,9,896,1151,12.25
9384,232,53,1615,796,11.17
9385,137,71,520,1768,22.83
9386,313,194,675,597,7.94
9387,252,28,51,182,10.58
9388,5,25,17,1182,15.29
9389,28,27,1746,1008,10.1
9390,70,132,1579,258,19.67
9391,116,5,1080,1021,24.19
9392,397,85,1561,2206,24.54
9393,131,145,280,777,31.64
9394,179,29,2018,1636,23.92
9395,162,196,958,2073,8.8
9396,427,26,930,1266,8.51
9397,199,71,1708,1927,12.91
9398,287,52,472,1916,28.36
9399,366,35,1506,1054,21.05
9400,474,64,1636,2134,36.11
9401,58,161,1467,2267,15.96
9402,220,44,1434,1729,31.1
9403,190,57,2267,2467,5.02
9404,76,175,1072,2141,11.12
9405,434,99,43,2457,35.11
9406,63,95,2274,1939,14.35
9407,67,41,1018,1344,5.01
9408,337,81,1530,46,39.82
9409,225,111,1738,2345,20.91
9410,203,92,937,2392,24.87
9411,242,12,1055,2381,10.59
9412,236,57,185,962,7.18
9413,60,81,2287,115,18.54
9414,149,28,1622,1360,23.01
9415,478,168,1860,1311,33.4
9416,160,110,1361,105,20.3
